396,0.131696
397,0.011015
398,0.701788
399,0.795285
400,0.700689
401,0.512046
402,0.724002
403,0.270198
404,0.328942
405,0.333759
406,0.008710
407,0.255632
408,0.348186
409,0.552983
410,0.673521
411,0.004280
412,0.018063
413,0.320725
414,0.521275
415,0.311725
416,0.136852
417,0.086711
418,0.156653
419,0.139827
420,0.071774
421,0.105820
422,0.026224
423,0.600869
424,0.219456
425,0.173779
426,0.645888
427,0.481434
428,0.858161
429,0.713378
430,0.687818
431,0.276207
432,0.178687
433,0.601805
434,0.203492
435,0.210746
436,0.139980
437,0.050827
438,0.569385
439,0.273649
440,0.367790
441,0.334730
442,0.111074
443,0.087162
444,0.714056
445,0.922989
446,0.919628
447,0.847063
448,0.729502
449,0.873227
450,0.055642
451,0.831053
452,0.730739
453,0.824682
454,0.814713
455,0.072903
456,0.558748
457,0.791411
458,0.957049
459,0.935123
460,0.950178
461,0.930307
462,0.941006
463,0.601090
464,0.116567
465,0.260283
466,0.763116
467,0.735470
468,0.825678
469,0.858744
470,0.006577
471,0.054441
472,0.844582
473,0.430817
474,0.604174
475,0.810478
476,0.729116
477,0.099355
478,0.452353
479,0.857768
480,0.876433
481,0.699466
482,0.855503
483,0.430111
484,0.693240
485,0.773784
486,0.891163
487,0.460351
488,0.874743
489,0.835929
490,0.756324
491,0.703316
492,0.654594
493,0.736398
494,0.649573
495,0.142471
496,0.151413
497,0.230700
498,0.288952
499,0.341991
500,0.191370
501,0.062021
502,0.404996
503,0.567412
504,0.621707
505,0.631694
506,0.727001
507,0.747355
508,0.763921
509,0.823017
510,0.869188
511,0.813596
512,0.786907
513,0.805601
514,0.899326
515,0.835999
516,0.080518
517,0.050823
518,0.047868
519,0.144184
520,0.044910
521,0.062616
522,0.869891
523,0.332408
524,0.239765
525,0.028197
526,0.506946
527,0.661905
528,0.673910
529,0.692083
530,0.760831
531,0.779638
532,0.863816
533,0.952616
534,0.918780
535,0.861304
536,0.905524
537,0.928673
538,0.941129
539,0.946405
540,0.935542
541,0.887982
542,0.828168
543,0.813287
544,0.941345
545,0.951769
546,0.945943
547,0.950873
548,0.915500
549,0.930360
550,0.900141
551,0.658019
552,0.554187
553,0.065286
554,0.054893
555,0.523069
556,0.574721
557,0.827868
558,0.012658
559,0.105959
560,0.080561
561,0.985451
562,0.944719
563,0.840025
564,0.738178
565,0.794198
566,0.939578
567,0.161530
568,0.956274
569,0.892126
570,0.880562
571,0.873882
572,0.780341
573,0.352659
574,0.133181
575,0.411444
576,0.304520
577,0.151175
578,0.089828
579,0.078815
580,0.221674
581,0.343940
582,0.302055
583,0.162370
584,0.026118
585,0.155887
586,0.042620
587,0.030374
588,0.086369
589,0.178713
590,0.172696
591,0.248358
592,0.907816
593,0.792588
594,0.951906
595,0.385406
596,0.941088
597,0.915283
598,0.844798
599,0.851596
600,0.789327
601,0.866933
602,0.748907
603,0.274330
604,0.871509
605,0.226955
606,0.735797
607,0.292935
608,0.217395
609,0.837430
610,0.867994
611,0.882390
612,0.364461
613,0.573872
614,0.606581
615,0.376759
616,0.498760
617,0.284765
618,0.016127
619,0.006978
620,0.002321
621,0.029959
622,0.089449
623,0.048912
624,0.811922
625,0.061466
626,0.823405
627,0.717935
628,0.784478
629,0.274596
630,0.877542
631,0.883462
632,0.839937
633,0.116037
634,0.320073
635,0.405501
636,0.875206
637,0.824646
638,0.844620
639,0.885412
640,0.567447
641,0.614960
642,0.488829
643,0.709527
644,0.371979
645,0.186424
646,0.302977
647,0.203420
648,0.507304
649,0.662491
650,0.470091
651,0.389372
652,0.285233
653,0.690524
654,0.700855
655,0.713909
656,0.702783
657,0.741033
658,0.758346
659,0.223415
660,0.143745
661,0.138237
662,0.369217
663,0.207439
664,0.302798
665,0.076835
666,0.783919
667,0.853801
668,0.069329
669,0.798492
670,0.790344
671,0.837431
672,0.843125
673,0.850548
674,0.524452
675,0.655606
676,0.902833
677,0.833015
678,0.927742
679,0.864244
680,0.894019
681,0.931303
682,0.778543
683,0.348476
684,0.964922
685,0.956556
686,0.936212
687,0.501131
688,0.728009
689,0.215937
690,0.394581
691,0.688130
692,0.676801
693,0.080043
694,0.184698
695,0.074523
696,0.605885
697,0.306580
698,0.156399
699,0.555058
700,0.357931
701,0.004525
702,0.233703
703,0.433996
704,0.335992
705,0.435021
706,0.594490
707,0.572395
708,0.528736
709,0.511414
710,0.507078
711,0.576574
712,0.506997
713,0.548197
714,0.675878
715,0.691929
716,0.702660
717,0.682406
718,0.708722
719,0.694772
720,0.119278
721,0.536409
722,0.571267
723,0.639852
724,0.750281
725,0.581508
726,0.394457
727,0.560949
728,0.694003
729,0.401660
730,0.540387
731,0.710449
732,0.623744
733,0.618361
734,0.403116
735,0.612311
736,0.842701
737,0.909971
738,0.008225
739,0.490124
740,0.027527
741,0.138263
742,0.620559
743,0.656412
744,0.772903
745,0.016730
746,0.012724
747,0.046639
748,0.404312
749,0.385206
750,0.871150
751,0.351551
752,0.021821
753,0.570925
754,0.651167
755,0.634403
756,0.044111
757,0.756252
758,0.776166
759,0.674337
760,0.134501
761,0.035092
762,0.082219
763,0.484648
764,0.488262
765,0.482792
766,0.102623
767,0.249643
768,0.460140
769,0.925241
770,0.651911
771,0.851670
772,0.833139
773,0.703534
774,0.456273
775,0.583596
776,0.025478
777,0.542329
778,0.571197
779,0.522231
780,0.144063
781,0.639384
782,0.356614
783,0.009956
784,0.006280
785,0.203956
786,0.039903
787,0.322037
788,0.680939
789,0.149216
790,0.802156
791,0.852675
792,0.609063
793,0.640273
794,0.860006
795,0.899755
796,0.877913
797,0.750737
798,0.003310
799,0.009663
800,0.006205
801,0.374940
802,0.141816
803,0.915638
804,0.886676
805,0.947700
806,0.932941
807,0.933269
808,0.846453
809,0.867532
810,0.843780
811,0.856475
812,0.722148
813,0.788967
814,0.757999
815,0.861975
816,0.709441
817,0.637365
818,0.323135
819,0.304549
820,0.530213
821,0.232474
822,0.441731
823,0.475447
824,0.395756
825,0.571179
826,0.508353
827,0.060876
828,0.379992
829,0.345996
830,0.103770
831,0.025337
832,0.417127
833,0.556102
834,0.013597
835,0.849975
836,0.821094
837,0.800455
838,0.250111
839,0.375583
840,0.604298
841,0.589194
842,0.239407
843,0.175913
844,0.106381
845,0.283155
846,0.652122
847,0.557121
848,0.554709
849,0.656112
850,0.659957
851,0.804471
852,0.855385
853,0.408023
854,0.648875
855,0.847565
856,0.906424
857,0.729176
858,0.062895
859,0.046550
860,0.050090
861,0.165756
862,0.185335
863,0.248175
864,0.715654
865,0.488407
866,0.624398
867,0.501175
868,0.797252
869,0.796816
870,0.455349
871,0.398605
872,0.619117
873,0.751401
874,0.482531
875,0.547084
876,0.814915
877,0.732907
878,0.648251
879,0.558485
880,0.958571
881,0.509254
882,0.800123
883,0.955426
884,0.964897
885,0.941605
886,0.881363
887,0.830071
888,0.908255
889,0.918335
890,0.551417
891,0.599108
892,0.743633
893,0.025745
894,0.165166
895,0.712671
896,0.908741
897,0.826976
898,0.729862
899,0.594872
900,0.889750
901,0.842562
902,0.815059
903,0.838159
904,0.097747
905,0.690617
906,0.894823
907,0.920318
908,0.952849
909,0.949567
910,0.947980
911,0.901160
912,0.858460
913,0.620981
914,0.487664
915,0.183706
916,0.028042
917,0.835733
918,0.104341
919,0.125000
920,0.128076
921,0.163751
922,0.083676
923,0.051191
924,0.054289
925,0.083155
926,0.033837
927,0.017372
928,0.038660
929,0.038851
930,0.029756
931,0.046572
932,0.779284
933,0.107533
934,0.041286
935,0.146047
936,0.160050
937,0.144051
938,0.099116
939,0.101093
940,0.188261
941,0.036406
942,0.070376
943,0.910648
944,0.895954
945,0.652830
946,0.279002
947,0.125160
948,0.117509
949,0.043356
950,0.017292
951,0.008101
952,0.009904
953,0.034150
954,0.064259
955,0.043653
956,0.005504
957,0.404397
958,0.881114
959,0.945420
960,0.617390
961,0.502190
962,0.164842
963,0.407802
964,0.386484
965,0.737808
966,0.716487
967,0.292474
968,0.145708
969,0.188783
970,0.835759
971,0.628683
972,0.875122
973,0.562202
974,0.887513
975,0.878644
976,0.912722
977,0.870996
978,0.239150
979,0.599231
980,0.592532
